divisjon,klasse,rundeid,rundenavn,inne_ute,aspekt,avstand,skive,url
Compound,Damer U18,21,Norsk kortrunde,Ute,50 m,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Damer U18,21,Norsk kortrunde,Ute,35 m,35 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Damer U18,21,Norsk kortrunde,Ute,25 m,25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Damer U18,21,Norsk kortrunde,Ute,Total,50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Herrer U18,21,Norsk kortrunde,Ute,50 m,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Herrer U18,21,Norsk kortrunde,Ute,35 m,35 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Herrer U18,21,Norsk kortrunde,Ute,25 m,25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Herrer U18,21,Norsk kortrunde,Ute,Total,50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Jenter U16,21,Norsk kortrunde,Ute,35 m,35 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Jenter U16,21,Norsk kortrunde,Ute,25 m,25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Jenter U16,21,Norsk kortrunde,Ute,20 m,20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Jenter U16,21,Norsk kortrunde,Ute,Total,35/25/20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Gutter U16,21,Norsk kortrunde,Ute,35 m,35 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Gutter U16,21,Norsk kortrunde,Ute,25 m,25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Gutter U16,21,Norsk kortrunde,Ute,20 m,20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Gutter U16,21,Norsk kortrunde,Ute,Total,35/25/20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Mix2 Senior,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Mix2 50+,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Mix2 U21,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Mix2 U18,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Mix2 U16,21,Norsk kortrunde,Ute,Total (lagskår),35/25/20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Damer Senior,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Herrer Senior,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Damer 50,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Herrer 50,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Damer U21,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Herrer U21,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Damer U18,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Herrer U18,21,Norsk kortrunde,Ute,Total (lagskår),50/35/25 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Jenter U16,21,Norsk kortrunde,Ute,Total (lagskår),35/25/20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Lag Gutter U16,21,Norsk kortrunde,Ute,Total (lagskår),35/25/20 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Compound
Compound,Damer Senior,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer Senior,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer 50,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer 50,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer U21,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer U21,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer U18,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Herrer U18,26,720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Jenter U16,26,720-runde,Ute,Total,30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Gutter U16,26,720-runde,Ute,Total,30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 Senior,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 50+,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 U21,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 U18,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Mix2 U16,26,720-runde,Ute,Total (lagskår),30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Damer Senior,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Herrer Senior,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Damer 50,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Herrer 50,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Damer U21,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Herrer U21,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Damer U18,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Herrer U18,26,720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Jenter U16,26,720-runde,Ute,Total (lagskår),30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Lag Gutter U16,26,720-runde,Ute,Total (lagskår),30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Compound
Compound,Damer Senior,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer Senior,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer 50,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer 50,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer U21,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer U21,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer U18,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Herrer U18,28,2 × 720-runde,Ute,Total,50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Jenter U16,28,2 × 720-runde,Ute,Total,30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Gutter U16,28,2 × 720-runde,Ute,Total,30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 Senior,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 50+,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 U21,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 U18,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Mix2 U16,28,2 × 720-runde,Ute,Total (lagskår),30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Damer Senior,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Herrer Senior,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Damer 50,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Herrer 50,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Damer U21,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Herrer U21,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Damer U18,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Herrer U18,28,2 × 720-runde,Ute,Total (lagskår),50 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Jenter U16,28,2 × 720-runde,Ute,Total (lagskår),30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Lag Gutter U16,28,2 × 720-runde,Ute,Total (lagskår),30 m,80 cm (5–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Compound
Compound,Damer Senior,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Herrer Senior,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Damer 50,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Herrer 50,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Damer U21,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Herrer U21,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Damer U18,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Herrer U18,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Jenter U16,22,60 piler 18 m,Inne,Total,18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Gutter U16,22,60 piler 18 m,Inne,Total,18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Mix2 Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Mix2 50+,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Mix2 U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Mix2 U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Mix2 U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Damer Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Herrer Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Damer 50,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Herrer 50,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Damer U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Herrer U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Damer U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Herrer U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Jenter U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Lag Gutter U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Compound
Compound,Damer Senior,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer Senior,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer 50,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer 50,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer U21,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer U21,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer U18,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Herrer U18,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Jenter U16,23,60 piler 25 m,Inne,Total,25 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Gutter U16,23,60 piler 25 m,Inne,Total,25 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 50+,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Mix2 U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Damer Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Herrer Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Damer 50,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Herrer 50,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Damer U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Herrer U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Damer U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Herrer U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Jenter U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Lag Gutter U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Compound
Compound,Damer Senior,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer Senior,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer 50,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer 50,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer U21,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer U21,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Damer U18,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Herrer U18,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Jenter U16,27,30 piler 18 m,Inne,Total,18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Gutter U16,27,30 piler 18 m,Inne,Total,18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 50+,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Mix2 U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
Compound,Lag Damer Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Compound
